id,gender,age_o,dec_o,field,imprelig,from,income,go_out,sports,gaming,theater,music,shopping,clubbing
6748,1,27,0,Law/Business,1,New York City,"55,080.00",1,3,5,6,10,6,9
6749,1,22,1,Law/Business,1,New York City,"55,080.00",1,3,5,6,10,6,9
6750,1,23,1,Law/Business,1,New York City,"55,080.00",1,3,5,6,10,6,9
6751,1,23,1,Law/Business,1,New York City,"55,080.00",1,3,5,6,10,6,9
6752,1,23,0,Law/Business,1,New York City,"55,080.00",1,3,5,6,10,6,9
6753,1,29,1,Law/Business,1,New York City,"55,080.00",1,3,5,6,10,6,9
6754,1,22,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6755,1,27,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6756,1,28,1,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6757,1,30,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6758,1,27,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6759,1,22,1,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6760,1,23,1,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6761,1,23,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6762,1,23,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6763,1,29,0,Law,1,New York,"52,280.00",1,8,3,6,6,4,1
6764,1,22,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6765,1,27,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6766,1,28,1,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6767,1,30,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6768,1,27,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6769,1,22,1,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6770,1,23,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6771,1,23,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6772,1,23,1,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6773,1,29,0,International Affairs,7,Singapore,,2,7,9,9,10,5,3
6774,1,22,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6775,1,27,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6776,1,28,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6777,1,30,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6778,1,27,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6779,1,22,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6780,1,23,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6781,1,23,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6782,1,23,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6783,1,29,0,MBA,1,"Asia, Singapore",,3,3,4,5,8,6,3
6784,1,22,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6785,1,27,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6786,1,28,1,MBA,1,Singapore,,3,9,7,8,10,5,9
6787,1,30,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6788,1,27,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6789,1,22,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6790,1,23,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6791,1,23,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6792,1,23,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6793,1,29,0,MBA,1,Singapore,,3,9,7,8,10,5,9
6794,1,22,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6795,1,27,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6796,1,28,1,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6797,1,30,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6798,1,27,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6799,1,22,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6800,1,23,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6801,1,23,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6802,1,23,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6803,1,29,0,law,3,"Shanghai, China",,5,6,5,4,5,4,3
6804,0,33,0,MFA  Poetry,3,California,"56,056.00",3,5,1,9,8,4,4
6805,0,27,1,MFA  Poetry,3,California,"56,056.00",3,5,1,9,8,4,4
6806,0,33,1,MFA  Poetry,3,California,"56,056.00",3,5,1,9,8,4,4
6807,0,23,0,MFA  Poetry,3,California,"56,056.00",3,5,1,9,8,4,4
6808,0,33,0,MFA  Poetry,3,California,"56,056.00",3,5,1,9,8,4,4
6809,0,23,1,MFA  Poetry,3,California,"56,056.00",3,5,1,9,8,4,4
6810,0,33,0,Biomedical Engineering,5,India,,2,3,1,8,9,9,8
6811,0,27,0,Biomedical Engineering,5,India,,2,3,1,8,9,9,8
6812,0,33,0,Biomedical Engineering,5,India,,2,3,1,8,9,9,8
6813,0,23,0,Biomedical Engineering,5,India,,2,3,1,8,9,9,8
6814,0,33,0,Biomedical Engineering,5,India,,2,3,1,8,9,9,8
6815,0,23,1,Biomedical Engineering,5,India,,2,3,1,8,9,9,8
6816,0,33,1,Business,2,NJ,,1,1,2,7,6,8,8
6817,0,27,1,Business,2,NJ,,1,1,2,7,6,8,8
6818,0,33,1,Business,2,NJ,,1,1,2,7,6,8,8
6819,0,23,1,Business,2,NJ,,1,1,2,7,6,8,8
6820,0,33,1,Business,2,NJ,,1,1,2,7,6,8,8
6821,0,23,1,Business,2,NJ,,1,1,2,7,6,8,8
6822,0,33,0,SOA -- writing,1,"Santa Barbara, California","60,835.00",3,1,1,7,8,1,1
6823,0,27,0,SOA -- writing,1,"Santa Barbara, California","60,835.00",3,1,1,7,8,1,1
6824,0,33,1,SOA -- writing,1,"Santa Barbara, California","60,835.00",3,1,1,7,8,1,1
6825,0,23,0,SOA -- writing,1,"Santa Barbara, California","60,835.00",3,1,1,7,8,1,1
6826,0,33,0,SOA -- writing,1,"Santa Barbara, California","60,835.00",3,1,1,7,8,1,1
6827,0,23,0,SOA -- writing,1,"Santa Barbara, California","60,835.00",3,1,1,7,8,1,1
6828,0,33,0,Business,8,Hong Kong,,1,9,3,8,1,10,6
6829,0,27,0,Business,8,Hong Kong,,1,9,3,8,1,10,6
6830,0,33,1,Business,8,Hong Kong,,1,9,3,8,1,10,6
6831,0,23,0,Business,8,Hong Kong,,1,9,3,8,1,10,6
6832,0,33,1,Business,8,Hong Kong,,1,9,3,8,1,10,6
6833,0,23,0,Business,8,Hong Kong,,1,9,3,8,1,10,6
6834,0,33,0,Finance,1,New York City,"62,829.00",3,1,1,8,8,8,6
6835,0,27,1,Finance,1,New York City,"62,829.00",3,1,1,8,8,8,6
6836,0,33,1,Finance,1,New York City,"62,829.00",3,1,1,8,8,8,6
6837,0,23,0,Finance,1,New York City,"62,829.00",3,1,1,8,8,8,6
6838,0,33,1,Finance,1,New York City,"62,829.00",3,1,1,8,8,8,6
6839,0,23,1,Finance,1,New York City,"62,829.00",3,1,1,8,8,8,6
6840,1,27,1,History,1,"Cincinnati, Ohio","30,038.00",2,9,1,6,10,1,7
6841,1,24,1,History,1,"Cincinnati, Ohio","30,038.00",2,9,1,6,10,1,7
6842,1,29,1,History,1,"Cincinnati, Ohio","30,038.00",2,9,1,6,10,1,7
6843,1,55,1,History,1,"Cincinnati, Ohio","30,038.00",2,9,1,6,10,1,7
6844,1,29,1,History,1,"Cincinnati, Ohio","30,038.00",2,9,1,6,10,1,7
6845,1,26,0,History,1,"Cincinnati, Ohio","30,038.00",2,9,1,6,10,1,7
6846,1,27,0,biomedical informatics,2,india,,4,9,8,7,6,4,6
6847,1,24,0,biomedical informatics,2,india,,4,9,8,7,6,4,6
6848,1,29,0,biomedical informatics,2,india,,4,9,8,7,6,4,6
6849,1,55,0,biomedical informatics,2,india,,4,9,8,7,6,4,6
6850,1,29,1,biomedical informatics,2,india,,4,9,8,7,6,4,6
6851,1,26,0,biomedical informatics,2,india,,4,9,8,7,6,4,6
6852,1,27,0,Electrical Engineering,5,"Cambridge, MA",,6,8,2,5,9,2,7
6853,1,24,0,Electrical Engineering,5,"Cambridge, MA",,6,8,2,5,9,2,7
6854,1,29,0,Electrical Engineering,5,"Cambridge, MA",,6,8,2,5,9,2,7
6855,1,55,0,Electrical Engineering,5,"Cambridge, MA",,6,8,2,5,9,2,7
6856,1,29,1,Electrical Engineering,5,"Cambridge, MA",,6,8,2,5,9,2,7
6857,1,26,0,Electrical Engineering,5,"Cambridge, MA",,6,8,2,5,9,2,7
6858,1,27,0,physics,2,China,,1,5,5,4,7,3,4
6859,1,24,1,physics,2,China,,1,5,5,4,7,3,4
6860,1,29,0,physics,2,China,,1,5,5,4,7,3,4
6861,1,55,1,physics,2,China,,1,5,5,4,7,3,4
6862,1,29,1,physics,2,China,,1,5,5,4,7,3,4
6863,1,26,0,physics,2,China,,1,5,5,4,7,3,4
6864,1,27,1,MBA,1,Singapore,,1,10,5,6,7,2,9
6865,1,24,1,MBA,1,Singapore,,1,10,5,6,7,2,9
6866,1,29,0,MBA,1,Singapore,,1,10,5,6,7,2,9
6867,1,55,1,MBA,1,Singapore,,1,10,5,6,7,2,9
6868,1,29,1,MBA,1,Singapore,,1,10,5,6,7,2,9
6869,1,26,0,MBA,1,Singapore,,1,10,5,6,7,2,9
6870,1,27,0,art history,3,new york,"16,767.00",3,4,1,1,10,1,4
6871,1,24,0,art history,3,new york,"16,767.00",3,4,1,1,10,1,4
6872,1,29,0,art history,3,new york,"16,767.00",3,4,1,1,10,1,4
6873,1,55,1,art history,3,new york,"16,767.00",3,4,1,1,10,1,4
6874,1,29,0,art history,3,new york,"16,767.00",3,4,1,1,10,1,4
6875,1,26,0,art history,3,new york,"16,767.00",3,4,1,1,10,1,4
6876,0,23,0,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6877,0,30,0,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6878,0,28,0,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6879,0,31,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6880,0,29,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6881,0,32,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6882,0,24,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6883,0,29,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6884,0,28,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6885,0,29,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6886,0,29,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6887,0,30,0,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6888,0,20,0,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6889,0,30,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6890,0,32,1,working,1,Texas/London,"42,967.00",1,4,3,5,8,4,2
6891,0,23,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6892,0,30,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6893,0,28,0,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6894,0,31,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6895,0,29,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6896,0,32,0,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6897,0,24,0,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6898,0,29,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6899,0,28,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6900,0,29,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6901,0,29,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6902,0,30,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6903,0,20,0,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6904,0,30,0,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6905,0,32,1,Consulting,4,"CT, FL, TN","21,488.00",1,8,5,9,9,9,8
6906,0,23,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6907,0,30,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6908,0,28,0,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6909,0,31,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6910,0,29,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6911,0,32,0,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6912,0,24,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6913,0,29,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6914,0,28,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6915,0,29,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6916,0,29,0,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6917,0,30,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6918,0,20,0,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6919,0,30,1,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6920,0,32,0,Human Rights: Middle East,2,Detroit suburbs,"89,977.00",3,8,2,5,9,7,6
6921,0,23,0,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6922,0,30,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6923,0,28,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6924,0,31,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6925,0,29,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6926,0,32,0,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6927,0,24,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6928,0,29,0,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6929,0,28,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6930,0,29,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6931,0,29,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6932,0,30,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6933,0,20,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6934,0,30,0,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6935,0,32,1,Human Rights,1,"Tokyo, Japan",,1,10,3,7,8,6,4
6936,0,23,0,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6937,0,30,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6938,0,28,0,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6939,0,31,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6940,0,29,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6941,0,32,0,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6942,0,24,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6943,0,29,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6944,0,28,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6945,0,29,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6946,0,29,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6947,0,30,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6948,0,20,0,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6949,0,30,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6950,0,32,1,medicine,1,south carolina,"18,619.00",2,1,1,10,6,10,3
6951,0,23,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6952,0,30,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6953,0,28,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6954,0,31,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6955,0,29,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6956,0,32,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6957,0,24,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6958,0,29,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6959,0,28,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6960,0,29,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6961,0,29,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6962,0,30,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6963,0,20,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6964,0,30,1,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6965,0,32,0,medicine,8,"California, New Jersey",,3,3,2,6,6,10,9
6966,0,23,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6967,0,30,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6968,0,28,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6969,0,31,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6970,0,29,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6971,0,32,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6972,0,24,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6973,0,29,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6974,0,28,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6975,0,29,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6976,0,29,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6977,0,30,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6978,0,20,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6979,0,30,0,Urban Planning,3,California,,2,10,1,10,10,5,7
6980,0,32,1,Urban Planning,3,California,,2,10,1,10,10,5,7
6981,0,23,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6982,0,30,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6983,0,28,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6984,0,31,1,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6985,0,29,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6986,0,32,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6987,0,24,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6988,0,29,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6989,0,28,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6990,0,29,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6991,0,29,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6992,0,30,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6993,0,20,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6994,0,30,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6995,0,32,0,Biotechnology,1,Belgium,,4,7,6,8,9,7,6
6996,0,23,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
6997,0,30,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
6998,0,28,0,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
6999,0,31,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7000,0,29,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7001,0,32,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7002,0,24,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7003,0,29,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7004,0,28,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7005,0,29,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7006,0,29,0,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7007,0,30,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7008,0,20,0,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7009,0,30,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7010,0,32,1,biotechnology,1,alabama,"22,161.00",5,10,2,4,10,6,9
7011,0,23,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7012,0,30,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7013,0,28,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7014,0,31,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7015,0,29,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7016,0,32,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7017,0,24,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7018,0,29,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7019,0,28,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7020,0,29,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7021,0,29,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7022,0,30,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7023,0,20,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7024,0,30,0,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7025,0,32,1,SIPA-International Affairs,2,San Francisco,"82,734.00",2,1,0,9,5,6,5
7026,0,23,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7027,0,30,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7028,0,28,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7029,0,31,1,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7030,0,29,1,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7031,0,32,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7032,0,24,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7033,0,29,1,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7034,0,28,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7035,0,29,1,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7036,0,29,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7037,0,30,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7038,0,20,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7039,0,30,1,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7040,0,32,0,SIPA-International Affairs,3,California,"40,163.00",2,4,1,3,7,6,7
7041,0,23,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7042,0,30,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7043,0,28,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7044,0,31,1,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7045,0,29,1,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7046,0,32,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7047,0,24,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7048,0,29,1,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7049,0,28,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7050,0,29,1,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7051,0,29,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7052,0,30,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7053,0,20,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7054,0,30,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7055,0,32,0,Electrical Engineering,7,Canada,,2,9,4,7,7,6,7
7056,0,23,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7057,0,30,0,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7058,0,28,0,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7059,0,31,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7060,0,29,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7061,0,32,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7062,0,24,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7063,0,29,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7064,0,28,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7065,0,29,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7066,0,29,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7067,0,30,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7068,0,20,1,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7069,0,30,0,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7070,0,32,0,International Affairs,4,Washington DC,,1,9,3,7,9,4,3
7071,0,23,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7072,0,30,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7073,0,28,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7074,0,31,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7075,0,29,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7076,0,32,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7077,0,24,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7078,0,29,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7079,0,28,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7080,0,29,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7081,0,29,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7082,0,30,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7083,0,20,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7084,0,30,0,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7085,0,32,1,International affairs,3,colorado,"46,185.00",3,10,1,7,7,7,7
7086,0,23,1,Urban Planning,6,New Jersey,,1,7,1,3,4,5,6
7087,0,30,0,Urban Planning,6,New Jersey,,1,7,1,3,4,5,6
7088,0,28,0,Urban Planning,6,New Jersey,,1,7,1,3,4,5,6
7089,0,31,1,Urban Planning,6,New Jersey,,1,7,1,3,4,5,6
